Advertiser_ID,Advertiser_Name,Public_IDs_List,Regions,Elections,Total_Creatives,Spend_USD,Spend_EUR,Spend_INR,Spend_BGN,Spend_HRK,Spend_CZK,Spend_DKK,Spend_HUF,Spend_PLN,Spend_RON,Spend_SEK,Spend_GBP
AR565203952258252800,NATIONAL ASSOCIATION OF HOME BUILDERS,EIN ID 88-0359303,US,US-Federal,2,100,50,3750,100,400,1000,500,15000,200,225,750,50
AR566239692211617792,MICK RICH FOR US SENATE,FEC ID C00633255,US,US-Federal,30,1700,1500,120250,2950,11200,39000,11500,480000,6500,7200,15750,1300
AR56671028318830592,PLANNED PARENTHOOD VOTES OHIO,FEC ID C00663724,US,US-Federal,3,1800,1550,124750,3050,11600,40000,11500,502500,6700,7425,16500,1350
AR567119301513838592,FRIENDS OF SHERROD BROWN,FEC ID C00264697,US,US-Federal,21,60000,52800,4255500,104425,396700,1373000,398500,17085000,229200,253875,556500,45600
AR567356246269624320,Párbeszéd Magyarországért,,"EU, HU",EU-Parliament,17,7800,6900,554500,13600,51700,179000,52000,2227500,29900,33075,72750,5950
AR568018702025359360,45COMMITTEE INC.,FEC ID C90016478,US,US-Federal,6,262400,230900,18604250,456525,1734200,6003000,1742000,74685000,1002200,1109775,2432250,199400
AR568289181885792256,REPUBLICAN PARTY OF WISCONSIN,FEC ID C00074450,US,US-Federal,11,14400,12650,1019000,25000,95000,329000,95500,4087500,54900,60825,133500,10900
AR569024755164774400,"CREDIT UNION NATIONAL ASSOCIATION, INC.",EIN ID 23-7065623,US,US-Federal,3,1000,900,74250,1825,6900,24000,7000,300000,4000,4425,9750,800
AR569371101327523840,LOU BARLETTA FOR SENATE,FEC ID C00445122,US,US-Federal,15,22000,19350,1559250,38275,145400,503000,146000,6262500,84000,93000,204000,16700
AR571207285745909760,FRIENDS OF MAZIE HIRONO,FEC ID C00420760,US,US-Federal,4,13600,11950,963750,23650,89800,311000,90000,3870000,51900,57450,126000,10350
AR571246318408695808,Pirkanmaan Kokoomus ry,,"EU, FI",EU-Parliament,12,3100,2750,220750,5425,20600,71000,20500,885000,11900,13200,28500,2350
AR57130624179240960,Democratic Party of Illinois,EIN ID 36-4073402,US,US-Federal,11,200,200,17500,425,1600,6000,1500,67500,900,1050,2250,200
AR571517348024942592,HERN FOR CONGRESS,FEC ID C00636092,US,US-Federal,8,6100,5300,429000,10525,40000,138000,40000,1725000,23100,25575,56250,4600
AR571716909385383936,VidiSoule Media PVT LTD,,IN,IN-General,2,0,0,1500,25,100,0,0,7500,100,75,0,0
AR572574528455049216,MARYOTT FOR CONGRESS,FEC ID C00666859,US,US-Federal,5,200,150,13000,325,1200,4000,1000,52500,700,750,1500,150
AR572748801048051712,CINDY HYDE-SMITH FOR US SENATE,FEC ID C00675348,US,US-Federal,17,22000,19400,1562750,38350,145700,504000,146500,6277500,84200,93225,204000,16750
AR573022579443367936,FUTURE FORWARD USA ACTION,EIN ID 82-4170762,US,US-Federal,2,1900,1700,135500,3325,12600,44000,12500,547500,7300,8100,18000,1450
AR573179809606139904,DODSON FOR SENATE-WYOMING FIRST INC,FEC ID C00671776,US,US-Federal,14,14700,12950,1044250,25625,97300,337000,98000,4192500,56300,62325,136500,11200
AR573801583431647232,AMERISOFT SRL,,"EU, IT, RO",EU-Parliament,304,14300,12600,1014000,24875,94500,327000,95000,4072500,54600,60525,132750,10850
AR573874700954894336,MAX ROSE FOR CONGRESS,FEC ID C00652248,US,US-Federal,72,58200,51200,4126250,101250,384600,1331000,386500,16567500,222300,246150,539250,44250
AR574584985466437632,SCOTT TAYLOR FOR CONGRESS,FEC ID C00608703,US,US-Federal,14,7900,6950,561000,13775,52300,181000,52500,2250000,30200,33450,73500,6000
AR574654254698987520,SCOTT WAGNER FOR GOVERNOR,EIN ID 81-4613366,US,US-Federal,13,90000,79200,6381750,156600,594900,2059000,597500,25620000,343800,380700,834000,68400
AR574921436024537088,GEORGE FRANKLIN FOR CONGRESS,FEC ID C00656744,US,US-Federal,5,300,250,21500,525,2000,7000,2000,90000,1200,1275,3000,250
AR575274379257053184,VALOR PAC,FEC ID C00583153,US,US-Federal,111,23300,20500,1653750,40575,154200,534000,155000,6637500,89100,98625,216000,17700
AR57534694702448640,Rahul Khadia,,IN,IN-General,1,0,0,0,0,0,0,0,0,0,0,0,0
AR58419251806994432,GLISSON FOR CONGRESS,FEC ID C00668699,US,US-Federal,10,4400,3850,309250,7600,28800,100000,29000,1245000,16700,18450,40500,3300
AR59164720690626560,RICK NEAL FOR CONGRESS,FEC ID C00652651,US,US-Federal,22,5500,4850,392750,9625,36600,127000,37000,1575000,21200,23400,51000,4200
AR59338443527815168,RUFUS GIFFORD FOR CONGRESS,FEC ID C00660381,US,US-Federal,29,6800,6000,485250,11900,45200,157000,45500,1950000,26100,28950,63750,5200
AR59641908737081344,YOUNG KIM FOR CONGRESS,FEC ID C00665638,US,US-Federal,6,7200,6300,508750,12475,47400,164000,47500,2040000,27400,30375,66750,5450
AR60189740405620736,DE BLASIO 2020,EIN ID 84-1764439,US,US-Federal,69,35200,30950,2494500,61200,232500,805000,233500,10012500,134400,148800,326250,26750
AR60293094498631680,BIG GAME FOREVER,EIN ID 27-2342792,US,US-Federal,3,0,0,0,0,0,0,0,0,0,0,0,0
AR60464343434657792,EVERYTOWN FOR GUN SAFETY ACTION FUND,FEC ID C90015025,US,US-Federal,26,35900,31600,2545250,62450,237300,821000,238500,10215000,137100,151875,333000,27300
AR60585289713713152,DR JOHN JOYCE FOR CONGRESS,FEC ID C00674259,US,US-Federal,31,19000,16700,1344500,33000,125300,434000,126000,5400000,72400,80175,175500,14400
AR60666653574168576,TEDESCHI FOR CONGRESS,FEC ID C00658492,US,US-Federal,6,900,800,66500,1625,6200,21000,6000,270000,3600,3975,9000,700
AR60672700888121344,RICHARD BEW FOR CONGRESS,FEC ID C00698407,US,US-Federal,2,1000,850,69750,1700,6500,22000,6500,277500,3800,4125,9000,750
AR61174627946201088,JESSE COLVIN FOR CONGRESS,FEC ID C00657650,US,US-Federal,16,5600,4900,395500,9700,36900,128000,37000,1590000,21300,23625,51750,4250
AR6195198266703872,CORY 2020,FEC ID C00695510,US,US-Federal,44,270100,237650,19150750,469925,1785200,6179000,1793500,76875000,1031700,1142400,2503500,205250
AR61981944358895616,Sotsiaaldemokraatlik Erakond,,"EE, EU",EU-Parliament,28,14800,13050,1052250,25825,98100,340000,98500,4222500,56700,62775,137250,11300
AR62007233126334464,MICHELLE STEEL FOR CONGRESS,FEC ID C00704981,US,US-Federal,2,300,250,20250,500,1900,7000,2000,82500,1100,1200,3000,200
AR62582002829754368,TEXAS DEMOCRATIC PARTY,FEC ID C00099267,US,US-Federal,3,3700,3300,264250,6475,24600,85000,25000,1057500,14200,15750,34500,2850
AR62953088004128768,Silveredge Technologies Pvt. Ltd.,,IN,IN-General,16,5100,4550,364750,8950,34000,118000,34000,1462500,19600,21750,48000,3900
AR63886023620296704,"Conservation Law Foundation, Inc",EIN ID 04-6149986,US,US-Federal,1,100,50,5250,125,500,2000,500,22500,300,300,750,50
AR64130390079569920,SNAGA - Stranka narodnog i građanskog aktivizma,,"DE, EU, HR",EU-Parliament,30,600,550,42750,1050,4000,14000,4000,172500,2300,2550,5250,450
AR6421147906211840,ANDY KIM FOR CONGRESS,FEC ID C00648220,US,US-Federal,110,54900,48300,3892250,95500,362800,1256000,364500,15622500,209700,232200,508500,41700
AR64967943062028288,RICK SCOTT FOR FLORIDA,FEC ID C00676965,US,US-Federal,674,1145900,1008400,81256250,1993875,7574400,26218000,7609000,326197500,4377400,4847175,10622250,870900
AR65636446131716096,AFTAB FOR OHIO,FEC ID C00667519,US,US-Federal,23,40100,35300,2846000,69850,265300,918000,266500,11422500,153300,169800,372000,30500
AR65940735974703104,SHARICE FOR CONGRESS,,US,US-Federal,9,13800,12150,980250,24050,91400,316000,92000,3937500,52800,58500,128250,10500
AR66093842968870912,HARLEY ROUDA FOR CONGRESS,FEC ID C00633982,US,US-Federal,202,37100,32650,2630000,64525,245200,849000,246500,10560000,141700,156900,343500,28200
AR66397308178137088,RICK GREEN FOR CONGRESS,FEC ID C00657098,US,US-Federal,132,58500,51500,4149250,101825,386800,1339000,388500,16657500,223500,247500,542250,44450
AR66843160143200256,EYWA MEDIA INNOVATIONS PRIVATE LTD,,IN,IN-General,37,25100,22100,1782500,43750,166200,575000,167000,7155000,96000,106350,233250,19100
AR67219742875713536,DENHAM FOR CONGRESS,FEC ID C00473272,US,US-Federal,26,55000,48350,3896500,95625,363200,1257000,365000,15645000,209900,232425,509250,41750
AR67428100329177088,FRED KELLER FOR CONGRESS,FEC ID C00697052,US,US-Federal,30,5800,5150,413000,10125,38500,133000,38500,1657500,22200,24675,54000,4450
AR68345642782556160,MATT HAGGMAN FOR CONGRESS,FEC ID C00651851,US,US-Federal,104,7400,6450,521500,12800,48600,168000,49000,2092500,28100,31125,68250,5600
AR68466589061611520,UNION OF CONCERNED SCIENTISTS. INC,EIN ID 04-2535767,US,US-Federal,83,7600,6750,542000,13300,50500,175000,51000,2175000,29200,32325,70500,5800
AR68662302131355648,Inside Out Consulting LLC,EIN ID 76-0849527,US,US-Federal,11,300,250,20250,500,1900,7000,2000,82500,1100,1200,3000,200
AR68737343799951360,CDU Christlich Demokratische Union,,"AT, BE, BG, CY, CZ, DE, DK, ES, EU, FR, GB, GR, HR, HU, IE, IT, LT, LU, NL, PL, PT, RO, SE, SI, SK",EU-Parliament,33120,296800,261200,21046250,516425,1961900,6791000,1971000,84487500,1133800,1255500,2751000,225550
AR68803589375524864,STU LOUREY FOR SENATE VOLUNTEER COMMITTEE,EIN ID 83-2965036,US,US-Federal,1,400,300,25750,625,2400,8000,2500,105000,1400,1575,3750,300
AR69055927294099456,FRIENDS OF CHRIS SMITH,FEC ID C00096412,US,US-Federal,25,17600,15500,1250250,30675,116500,403000,117000,5017500,67400,74550,163500,13400
AR69125196526649344,CALIFORNIA DEMOCRATIC PARTY,FEC ID C00105668,US,US-Federal,1,1700,1500,122750,3025,11400,40000,11500,495000,6600,7350,15750,1300
AR69196939660361728,PEOPLE FOR PATTY MURRAY,FEC ID C00257642,US,US-Federal,2,1300,1150,91750,2250,8600,30000,8500,367500,4900,5475,12000,1000
AR69318435695230976,BRIAN BURLEY,,US,US-Federal,3,0,50,2250,50,200,1000,0,7500,100,150,0,50
AR69471542689398784,JEFF GREENE FOR GOVERNOR,EIN ID 83-0807133,US,US-Federal,366,138200,121650,9801500,240525,913700,3163000,918000,39345000,528000,584700,1281000,105050
AR72391845572771840,LEAH FOR SENATE,FEC ID C00655522,US,US-Federal,33,57700,50750,4089000,100325,381200,1319000,383000,16417500,220300,243900,534750,43800
AR73057599863390208,Liberal Alliance Djursland,,"DK, EU",EU-Parliament,146,5600,4950,400000,9825,37300,129000,37500,1605000,21600,23850,52500,4300
AR73365463119167488,MARK KELLY FOR SENATE,FEC ID C00696526,US,US-Federal,19,41600,36600,2948000,72325,274800,951000,276000,11835000,158800,175875,385500,31600
AR74661787328315392,OUR REVOLUTION PAC,FEC ID C00676684,US,US-Federal,2,300,300,24000,600,2200,8000,2000,97500,1300,1425,3000,250
AR74673607078313984,Prime Digital Kamil Michalski Business Consulting,,"EU, PL",EU-Parliament,10,200,150,12750,325,1200,4000,1000,52500,700,750,1500,150
AR75101042223611904,CLUB FOR GROWTH ACTION,FEC ID C00487470,US,US-Federal,506,71400,62850,5065250,124300,472200,1634000,474500,20332500,272900,302175,662250,54300
AR75218140211970048,"PETE FOR AMERICA, INC",EIN ID 83-3156822,US,US-Federal,73,792900,697750,56224250,1379625,5241000,18141000,5265000,225705000,3028900,3353925,7350000,602600
AR75532050781700096,ANDREW LEARNED FOR CONGRESS,FEC ID C00646455,US,US-Federal,21,8600,7550,608250,14925,56700,196000,57000,2445000,32800,36300,79500,6500
AR76226942130454528,BRIAN FITZPATRICK FOR CONGRESS,FEC ID C00607416,US,US-Federal,40,124100,109200,8799750,215925,820300,2839000,824000,35325000,474100,524925,1150500,94300
AR76998249537339392,SF - Socialistisk Folkeparti,,"DE, DK, EU",EU-Parliament,169,24700,21750,1750750,42950,163200,565000,164000,7027500,94300,104475,228750,18750
AR77179119200108544,TONY FOR WISCONSIN,EIN ID DNP - 81-5275676,US,US-Federal,9,800,700,56250,1375,5300,18000,5500,225000,3000,3375,7500,600
AR77396822502408192,GLENN GROTHMAN FOR CONGRESS,FEC ID C00561597,US,US-Federal,6,7700,6800,547000,13425,51000,177000,51000,2197500,29500,32625,71250,5850
AR77652733833773056,"BEN BULLOCK FOR CONGRESS, INC.",EIN ID 83-4656332,US,US-Federal,7,200,150,13250,325,1200,4000,1000,52500,700,825,1500,150
AR77689292595396608,HIRAL FOR CONGRESS,FEC ID C00649897,US,US-Federal,7,6900,6100,492750,12100,45900,159000,46000,1980000,26500,29400,64500,5300
AR78478741944139776,CRAMER FOR SENATE,FEC ID C00504704,US,US-Federal,8,24500,21500,1734500,42550,161700,560000,162500,6960000,93400,103500,226500,18600
AR78599688223195136,MIKE LEVIN FOR CONGRESS,FEC ID C00634253,US,US-Federal,38,12000,10550,848500,20825,79100,274000,79500,3405000,45700,50625,111000,9100
AR78725032548761600,HALEY STEVENS FOR CONGRESS,FEC ID C00638650,US,US-Federal,21,11300,9900,798250,19575,74400,258000,74500,3202500,43000,47625,104250,8550
AR78805022019682304,RED SHARK DIGITAL,EIN ID 46-2971974,US,US-Federal,6,0,0,1750,50,200,1000,0,7500,100,75,0,0
AR79129927705690112,MATT BEVIN FOR KY,EIN ID 47-2968295,US,US-Federal,5,4900,4300,345500,8475,32200,111000,32500,1387500,18600,20625,45000,3700
AR79433392914956288,MONIQUE FOR NYC,EIN ID 83-2310915,US,US-Federal,22,100,50,5500,125,500,2000,500,22500,300,300,750,50
AR80178586920681472,SPALDING GROUP INC,EIN ID 61-1269925,US,US-Federal,33,1500,1350,107000,2625,10000,35000,10000,427500,5800,6375,14250,1150
AR80184084478820352,LIV COLEMAN CAMPAIGN,EIN ID 82-4180963,US,US-Federal,11,12000,10550,851250,20900,79300,275000,79500,3420000,45900,50775,111000,9100
AR80818777565954048,Maria Spyraki,,"BE, EU, GR",EU-Parliament,11,2000,1750,141500,3475,13200,46000,13500,570000,7600,8475,18750,1500
AR81440826269368320,Kathy Knecht Committee to Elect for Senate LD21,EIN ID 82-2696131,US,US-Federal,12,500,450,35500,875,3300,11000,3500,142500,1900,2100,4500,400
AR81539232560054272,Tanuj Punia,,IN,IN-General,19,200,200,16000,400,1500,5000,1500,67500,900,975,2250,150
AR81710481496080384,Demokratikus Koalíció,,"EU, HU",EU-Parliament,36,1100,1000,80750,1975,7500,26000,7500,322500,4400,4800,10500,850
AR82982341571510272,FRIENDS OF RON DESANTIS,EIN ID 82-3855986,US,US-Federal,23,161300,141950,11439500,280700,1066400,3691000,1071000,45922500,616300,682425,1495500,122600
AR82989213519183872,Trendmark,,"EU, LV",EU-Parliament,2,4100,3600,290000,7125,27000,94000,27000,1162500,15600,17325,38250,3100
AR83525500315631616,CAMPAIGN PRECISION LLC,EIN ID 47-3113004,US,US-Federal,22,11700,10300,830500,20375,77400,268000,78000,3337500,44700,49575,108750,8900
AR83562883710976,"RTBIQ, INC",EIN ID 47-1014571,US,US-Federal,47,9900,8700,699500,17175,65200,226000,65500,2805000,37700,41700,91500,7500
AR83633527333060608,BFA,EIN ID 83-4576913,US,US-Federal,6,93800,82600,6654250,163275,620300,2147000,623000,26715000,358500,396975,870000,71300
AR84152221943463936,TENNESSEE REPUBLICAN PARTY FEDERAL ELECTION ACCOUNT,FEC ID C00040220,US,US-Federal,37,27900,24550,1977750,48525,184400,638000,185000,7942500,106500,117975,258750,21200
AR84716821164326912,EDDIE SMITH CAMPAIGN TO ELECT,EIN ID 46-4974918,US,US-Federal,8,300,250,19250,475,1800,6000,2000,75000,1000,1125,2250,200
AR84788289420132352,EDDIE RISPONE FOR GOVERNOR LLC,EIN ID 83-2100440,US,US-Federal,1,900,800,64000,1575,6000,21000,6000,255000,3400,3825,8250,700
AR85234141385195520,O'CONNOR FOR CONGRESS,FEC ID C00667964,US,US-Federal,217,306700,269850,21745250,533600,2027000,7016000,2036000,87292500,1171400,1297200,2842500,233050
AR86360041292038144,"DAVID TRONE FOR CONGRESS, INC",FEC ID C00653196,US,US-Federal,44,115200,101400,8169000,200450,761500,2636000,765000,32790000,440100,487275,1068000,87550
AR86366913239711744,Competitive Edge Digital Ltd,,"CY, EU",EU-Parliament,9,1200,1050,83000,2025,7700,27000,8000,330000,4500,4950,10500,900
AR86663506501304320,GIANFORTE VICTORY FUND,FEC ID C00635235,US,US-Federal,3,48300,42500,3424750,84025,319200,1105000,320500,13747500,184500,204300,447750,36700
AR8672947719897088,WALORSKI FOR CONGRESS INC,FEC ID C00468579,US,US-Federal,18,20000,17650,1421750,34875,132500,459000,133000,5707500,76600,84825,186000,15250
AR8766955964071936,AUREANS ANALYTICS PRIVATE LIMITED,,IN,IN-General,87,100,100,6500,150,600,2000,500,30000,400,375,750,50
AR87822391756980224,FRIENDS OF DANA BALTER,FEC ID C00655183,US,US-Federal,4,5000,4400,353250,8675,32900,114000,33000,1417500,19000,21075,46500,3800
AR88202822780190720,CLARKE TUCKER FOR CONGRESS,FEC ID C00671156,US,US-Federal,87,7700,6800,549500,13475,51200,177000,51500,2205000,29600,32775,72000,5900
AR88565111861542912,Työlinjalla ry,,"EU, FI",EU-Parliament,14,0,50,2500,75,200,1000,0,7500,100,150,0,50
AR88858131710345216,LOEBSACK FOR CONGRESS,FEC ID C00414318,US,US-Federal,8,13400,11800,952500,23375,88800,307000,89000,3825000,51300,56850,124500,10200
AR89517838687010816,PRIORITIES USA ACTION & HOUSE MAJORITY PAC,"FEC ID C00495861, FEC ID C00495028",US,US-Federal,3359,1282400,1128500,90935250,2231375,8476700,29341000,8515000,365047500,4898800,5424600,11888250,974650
AR89737741012566016,DINO FOR CONGRESS,FEC ID C00656371,US,US-Federal,17,42300,37250,3000250,73625,279700,968000,281000,12045000,161600,178950,392250,32150
AR89974685768351744,Sozialdemokratische Partei Österreich,,"AT, EU",EU-Parliament,15,7700,6800,546500,13400,50900,176000,51000,2197500,29400,32625,71250,5850
AR90023888913694720,HOMRICH FOR CONGRESS,FEC ID C00703504,US,US-Federal,2,700,600,47500,1175,4400,15000,4500,187500,2600,2850,6000,500
AR91989540826251264,MARCO RUBIO FOR SENATE,FEC ID C00620518,US,US-Federal,24,500,450,36500,900,3400,12000,3500,150000,2000,2175,4500,400
AR91996412773924864,Liberal Alliances Folketingsgruppe,,"DK, EU",EU-Parliament,40,2500,2200,179000,4400,16700,58000,17000,720000,9600,10650,23250,1900
AR92226485582036992,Michael Aastrup Jensen,,"DK, EU",EU-Parliament,4,500,400,33250,825,3100,11000,3000,135000,1800,1950,4500,350
AR93115440733093888,ANDREW JANZ FOR CONGRESS,FEC ID C00638510,US,US-Federal,15,118300,104100,8387750,205825,781900,2706000,785500,33675000,451900,500325,1096500,89900
AR94030784163217408,US HOUSE OF REPRESENTATIVES,EIN ID 53-6002523,US,US-Federal,166,8500,7500,605250,14850,56400,195000,56500,2430000,32600,36075,78750,6500
AR94176469453897728,AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC),FEC ID C70003785,US,US-Federal,12,8800,7750,624750,15325,58200,202000,58500,2505000,33700,37275,81750,6700
AR94241340639936512,COMMITTEE TO ELECT MORGAN FOR MICHIGAN,FEC ID C00636324,US,US-Federal,14,2100,1850,150250,3675,14000,48000,14000,600000,8100,8925,19500,1600
AR94448048825958400,TEXANS ARE,FEC ID C00654301,US,US-Federal,3,175000,154000,12409500,304500,1156800,4004000,1162000,49815000,668500,740250,1622250,133000
AR94515119035252736,FTC PAC,FEC ID C00651935,US,US-Federal,4,35900,31600,2547000,62500,237400,822000,238500,10222500,137200,151950,333000,27300
AR95367240546779136,KLOBUCHAR FOR MINNESOTA,FEC ID C00431353,US,US-Federal,36,61800,54400,4384250,107575,408700,1415000,410500,17602500,236200,261525,573000,47000
AR95758941564174336,"FRIENDS OF TINA RAMIREZ, INC.",FEC ID C00704643,US,US-Federal,5,500,450,36500,900,3400,12000,3500,150000,2000,2175,4500,400
AR96493140453621760,WALDEN FOR CONGRESS,FEC ID C00333427,US,US-Federal,32,143600,126400,10183750,249900,949300,3286000,953500,40882500,548600,607500,1331250,109150
AR9652887458152448,Svenska Kvinnoförbundet i Sörnäs rf,,"EU, FI, GB, IT",EU-Parliament,10,100,100,6500,150,600,2000,500,22500,300,375,750,50
AR96878519279157248,CLUB FOR GROWTH,FEC ID C90009945,US,US-Federal,4,3500,3050,247250,6075,23000,80000,23000,990000,13300,14775,32250,2650
AR97736138348822528,VOTEFOUNDATION INC,EIN ID 36-4862242,US,US-Federal,15,700,650,53250,1300,5000,17000,5000,210000,2900,3150,6750,550
AR97770772965097472,MARK GREEN FOR CONGRESS,FEC ID C00658385,US,US-Federal,2,400,350,29750,725,2800,10000,3000,120000,1600,1800,3750,300
AR98192985430163456,ENVIRONMENTAL DEFENSE ACTION FUND,FEC ID C90014895,US,US-Federal,49,35000,30800,2483250,60925,231500,801000,232500,9967500,133800,148125,324750,26600
AR98551701098725376,MARIANNE WILLIAMSON FOR PRESIDENT,FEC ID C00696054,US,US-Federal,38,22200,19500,1571500,38575,146500,507000,147000,6307500,84700,93750,205500,16850
AR99136641284702208,BEN SASSE FOR US SENATE INC,FEC ID C00547976,US,US-Federal,3,600,550,45500,1125,4200,15000,4500,180000,2400,2700,6000,500
AR99443405028851712,ALASKANS FOR DAN SULLIVAN,FEC ID C00570994,US,US-Federal,7,1000,900,73500,1800,6900,24000,7000,292500,4000,4425,9750,800
AR99644340778827776,METOO OHIO,EIN ID 83-1813209,US,US-Federal,17,61600,54150,4364750,107100,406900,1408000,408500,17520000,235100,260400,570750,46800
AR99697117336961024,RO FOR CONGRESS INC,FEC ID C00503185,US,US-Federal,2,900,800,63500,1550,5900,21000,6000,255000,3400,3825,8250,700
AR99914820639260672,PEOPLE OVER POLITICS,EIN ID 83-0696627,US,US-Federal,12,10000,8800,710500,17425,66200,229000,66500,2850000,38300,42375,93000,7600
